CODE_STIF_TRNS;CODE_STIF_RES;CODE_STIF_ARRET;LIBELLE_ARRET;ID_REFA_LDA;CAT_JOUR;TRNC_HORR_60;pourc_validations
100;110;719;QUATRE SEPTEMBRE;71313;JOHV;19H-20H;10.26
100;110;719;QUATRE SEPTEMBRE;71313;JOHV;1H-2H;0.02
100;110;719;QUATRE SEPTEMBRE;71313;JOHV;8H-9H;3.33
100;110;719;QUATRE SEPTEMBRE;71313;JOVS;0H-1H;0.23
100;110;719;QUATRE SEPTEMBRE;71313;JOVS;16H-17H;9.97
100;110;719;QUATRE SEPTEMBRE;71313;JOVS;5H-6H;0.09
100;110;719;QUATRE SEPTEMBRE;71313;SAHV;10H-11H;3.41
100;110;719;QUATRE SEPTEMBRE;71313;SAHV;14H-15H;9.56
100;110;719;QUATRE SEPTEMBRE;71313;SAHV;15H-16H;11.75
100;110;719;QUATRE SEPTEMBRE;71313;SAVS;10H-11H;3.7
100;110;719;QUATRE SEPTEMBRE;71313;SAVS;14H-15H;9.12
100;110;719;QUATRE SEPTEMBRE;71313;SAVS;18H-19H;9.84
100;110;719;QUATRE SEPTEMBRE;71313;SAVS;19H-20H;3.5
100;110;719;QUATRE SEPTEMBRE;71313;SAVS;9H-10H;1.92
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;DIJFP;10H-11H;4.86
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;DIJFP;13H-14H;8.04
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;DIJFP;15H-16H;9.47
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;DIJFP;17H-18H;10.52
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;DIJFP;20H-21H;4.5
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;DIJFP;5H-6H;0.94
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;DIJFP;7H-8H;2.16
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;DIJFP;9H-10H;3.58
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;JOHV;11H-12H;3.78
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;JOHV;2H-3H;0.01
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;JOHV;8H-9H;7.19
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;JOVS;11H-12H;3.76
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;JOVS;16H-17H;12.18
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;JOVS;18H-19H;10.17
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;JOVS;2H-3H;0.01
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;SAHV;0H-1H;0.46
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;SAHV;20H-21H;3.81
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;SAHV;21H-22H;2.41
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;SAVS;12H-13H;7.77
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;SAVS;17H-18H;11.3
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;SAVS;2H-3H;0.0
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;SAVS;5H-6H;1.13
100;110;72;BIBLIOTHEQUE FRANCOIS MITTERRAND;71572;SAVS;7H-8H;2.93
100;110;721;RAMBUTEAU;71273;DIJFP;10H-11H;3.11
100;110;721;RAMBUTEAU;71273;DIJFP;16H-17H;14.17
100;110;721;RAMBUTEAU;71273;DIJFP;18H-19H;11.86
100;110;721;RAMBUTEAU;71273;DIJFP;23H-0H;0.66
100;110;721;RAMBUTEAU;71273;DIJFP;2H-3H;0.01
100;110;721;RAMBUTEAU;71273;JOHV;11H-12H;4.67
100;110;721;RAMBUTEAU;71273;JOHV;13H-14H;6.87
100;110;721;RAMBUTEAU;71273;JOHV;21H-22H;2.36
100;110;721;RAMBUTEAU;71273;JOHV;2H-3H;0.0
100;110;721;RAMBUTEAU;71273;JOHV;4H-5H;0.01
100;110;721;RAMBUTEAU;71273;JOVS;12H-13H;6.95
100;110;721;RAMBUTEAU;71273;JOVS;13H-14H;7.77
100;110;721;RAMBUTEAU;71273;JOVS;19H-20H;4.26
100;110;721;RAMBUTEAU;71273;SAHV;20H-21H;3.79
100;110;721;RAMBUTEAU;71273;SAHV;2H-3H;0.01
100;110;721;RAMBUTEAU;71273;SAVS;11H-12H;6.14
100;110;721;RAMBUTEAU;71273;SAVS;12H-13H;7.47
100;110;721;RAMBUTEAU;71273;SAVS;13H-14H;8.18
100;110;721;RAMBUTEAU;71273;SAVS;19H-20H;2.71
100;110;721;RAMBUTEAU;71273;SAVS;1H-2H;0.01
100;110;722;RANELAGH;71243;DIJFP;13H-14H;8.61
100;110;722;RANELAGH;71243;DIJFP;16H-17H;9.18
100;110;722;RANELAGH;71243;DIJFP;21H-22H;1.74
100;110;722;RANELAGH;71243;JOHV;12H-13H;7.46
100;110;722;RANELAGH;71243;JOHV;15H-16H;6.63
100;110;722;RANELAGH;71243;JOHV;17H-18H;10.73
100;110;722;RANELAGH;71243;JOHV;20H-21H;2.36
100;110;722;RANELAGH;71243;JOHV;22H-23H;0.63
100;110;722;RANELAGH;71243;JOVS;20H-21H;1.89
100;110;722;RANELAGH;71243;JOVS;21H-22H;0.94
100;110;722;RANELAGH;71243;JOVS;6H-7H;1.95
100;110;722;RANELAGH;71243;SAHV;11H-12H;6.76
100;110;722;RANELAGH;71243;SAHV;15H-16H;8.05
100;110;722;RANELAGH;71243;SAHV;17H-18H;9.45
100;110;722;RANELAGH;71243;SAHV;6H-7H;1.1
100;110;722;RANELAGH;71243;SAHV;9H-10H;4.93
100;110;722;RANELAGH;71243;SAVS;0H-1H;0.21
100;110;722;RANELAGH;71243;SAVS;15H-16H;9.07
100;110;722;RANELAGH;71243;SAVS;17H-18H;10.8
100;110;723;RASPAIL;71088;DIJFP;12H-13H;9.03
100;110;723;RASPAIL;71088;DIJFP;14H-15H;8.66
100;110;723;RASPAIL;71088;DIJFP;18H-19H;9.27
100;110;723;RASPAIL;71088;DIJFP;1H-2H;0.16
100;110;723;RASPAIL;71088;DIJFP;22H-23H;1.27
100;110;723;RASPAIL;71088;DIJFP;23H-0H;0.81
100;110;723;RASPAIL;71088;DIJFP;5H-6H;0.33
100;110;723;RASPAIL;71088;JOHV;13H-14H;5.82
100;110;723;RASPAIL;71088;JOHV;15H-16H;7.49
100;110;723;RASPAIL;71088;JOHV;22H-23H;0.84
100;110;723;RASPAIL;71088;JOHV;3H-4H;0.01
100;110;723;RASPAIL;71088;JOHV;6H-7H;0.74
100;110;723;RASPAIL;71088;JOVS;1H-2H;0.05
100;110;723;RASPAIL;71088;JOVS;20H-21H;2.19
100;110;723;RASPAIL;71088;JOVS;21H-22H;0.68
100;110;723;RASPAIL;71088;JOVS;5H-6H;0.25
100;110;723;RASPAIL;71088;SAHV;0H-1H;0.54
100;110;723;RASPAIL;71088;SAHV;10H-11H;5.95
100;110;723;RASPAIL;71088;SAHV;12H-13H;9.37
100;110;723;RASPAIL;71088;SAHV;13H-14H;7.47
100;110;723;RASPAIL;71088;SAHV;1H-2H;0.16
100;110;723;RASPAIL;71088;SAVS;13H-14H;8.08
100;110;723;RASPAIL;71088;SAVS;15H-16H;9.11
100;110;723;RASPAIL;71088;SAVS;18H-19H;9.36
100;110;723;RASPAIL;71088;SAVS;20H-21H;1.79
100;110;723;RASPAIL;71088;SAVS;2H-3H;0.02
100;110;723;RASPAIL;71088;SAVS;6H-7H;1.08
100;110;725;REAUMUR-SEBASTOPOL;73636;DIJFP;14H-15H;8.8
100;110;725;REAUMUR-SEBASTOPOL;73636;DIJFP;20H-21H;3.78
100;110;725;REAUMUR-SEBASTOPOL;73636;DIJFP;3H-4H;0.02
100;110;725;REAUMUR-SEBASTOPOL;73636;DIJFP;7H-8H;1.0
100;110;725;REAUMUR-SEBASTOPOL;73636;JOHV;0H-1H;0.37
100;110;725;REAUMUR-SEBASTOPOL;73636;JOHV;10H-11H;3.59
100;110;725;REAUMUR-SEBASTOPOL;73636;JOHV;17H-18H;14.06
100;110;725;REAUMUR-SEBASTOPOL;73636;JOHV;19H-20H;7.77
100;110;725;REAUMUR-SEBASTOPOL;73636;JOHV;6H-7H;1.18
100;110;725;REAUMUR-SEBASTOPOL;73636;JOVS;12H-13H;5.77
100;110;725;REAUMUR-SEBASTOPOL;73636;JOVS;1H-2H;0.04
100;110;725;REAUMUR-SEBASTOPOL;73636;JOVS;4H-5H;0.01
100;110;725;REAUMUR-SEBASTOPOL;73636;SAHV;14H-15H;8.06
100;110;725;REAUMUR-SEBASTOPOL;73636;SAHV;1H-2H;0.12
100;110;725;REAUMUR-SEBASTOPOL;73636;SAVS;11H-12H;6.15
100;110;725;REAUMUR-SEBASTOPOL;73636;SAVS;12H-13H;7.62
100;110;725;REAUMUR-SEBASTOPOL;73636;SAVS;17H-18H;13.8
100;110;725;REAUMUR-SEBASTOPOL;73636;SAVS;1H-2H;0.06
100;110;725;REAUMUR-SEBASTOPOL;73636;SAVS;23H-0H;0.28
100;110;725;REAUMUR-SEBASTOPOL;73636;SAVS;5H-6H;0.49
100;110;725;REAUMUR-SEBASTOPOL;73636;SAVS;8H-9H;2.58
100;110;728;RENNES;73640;DIJFP;0H-1H;0.42
100;110;728;RENNES;73640;DIJFP;10H-11H;5.7
100;110;728;RENNES;73640;DIJFP;12H-13H;7.67
100;110;728;RENNES;73640;DIJFP;13H-14H;6.28
100;110;728;RENNES;73640;DIJFP;14H-15H;8.02
100;110;728;RENNES;73640;DIJFP;15H-16H;9.28
100;110;728;RENNES;73640;DIJFP;16H-17H;11.05
100;110;728;RENNES;73640;DIJFP;18H-19H;10.58
100;110;728;RENNES;73640;DIJFP;19H-20H;5.68
100;110;728;RENNES;73640;DIJFP;3H-4H;0.0
100;110;728;RENNES;73640;DIJFP;7H-8H;1.26
100;110;728;RENNES;73640;JOHV;10H-11H;3.86
100;110;728;RENNES;73640;JOHV;11H-12H;5.24
100;110;728;RENNES;73640;JOHV;13H-14H;7.0
100;110;728;RENNES;73640;JOHV;18H-19H;11.36
100;110;728;RENNES;73640;JOHV;1H-2H;0.07
100;110;728;RENNES;73640;JOHV;22H-23H;0.61
100;110;728;RENNES;73640;JOHV;8H-9H;5.1
100;110;728;RENNES;73640;JOVS;0H-1H;0.2
100;110;728;RENNES;73640;JOVS;10H-11H;3.87
100;110;728;RENNES;73640;JOVS;19H-20H;4.72
100;110;728;RENNES;73640;JOVS;5H-6H;0.38
100;110;728;RENNES;73640;SAHV;10H-11H;3.67
100;110;728;RENNES;73640;SAHV;16H-17H;13.33
100;110;728;RENNES;73640;SAHV;21H-22H;1.5
100;110;728;RENNES;73640;SAVS;16H-17H;15.1
100;110;728;RENNES;73640;SAVS;17H-18H;18.42
100;110;728;RENNES;73640;SAVS;22H-23H;0.24
100;110;728;RENNES;73640;SAVS;5H-6H;0.34
100;110;728;RENNES;73640;SAVS;7H-8H;0.69
100;110;729;REPUBLIQUE;71311;DIJFP;15H-16H;10.51
100;110;729;REPUBLIQUE;71311;DIJFP;2H-3H;0.01
100;110;729;REPUBLIQUE;71311;DIJFP;3H-4H;0.01
100;110;729;REPUBLIQUE;71311;DIJFP;9H-10H;2.49
100;110;729;REPUBLIQUE;71311;JOHV;17H-18H;12.73
100;110;729;REPUBLIQUE;71311;JOHV;19H-20H;6.97
100;110;729;REPUBLIQUE;71311;JOVS;10H-11H;3.91
100;110;729;REPUBLIQUE;71311;SAHV;11H-12H;5.24
100;110;729;REPUBLIQUE;71311;SAHV;14H-15H;8.17
100;110;729;REPUBLIQUE;71311;SAHV;19H-20H;7.08
100;110;729;REPUBLIQUE;71311;SAHV;3H-4H;0.01
100;110;729;REPUBLIQUE;71311;SAHV;4H-5H;0.01
100;110;729;REPUBLIQUE;71311;SAVS;10H-11H;4.12
100;110;729;REPUBLIQUE;71311;SAVS;19H-20H;3.87
100;110;734;REUILLY-DIDEROT;71654;DIJFP;23H-0H;0.56
100;110;734;REUILLY-DIDEROT;71654;DIJFP;6H-7H;1.31
100;110;734;REUILLY-DIDEROT;71654;JOHV;0H-1H;0.2
100;110;734;REUILLY-DIDEROT;71654;JOHV;10H-11H;4.23
100;110;734;REUILLY-DIDEROT;71654;JOHV;11H-12H;4.6
100;110;734;REUILLY-DIDEROT;71654;JOHV;15H-16H;6.86
100;110;734;REUILLY-DIDEROT;71654;JOHV;19H-20H;5.47
100;110;734;REUILLY-DIDEROT;71654;JOHV;21H-22H;1.66
100;110;734;REUILLY-DIDEROT;71654;JOHV;8H-9H;11.11
100;110;734;REUILLY-DIDEROT;71654;JOHV;9H-10H;6.55
100;110;734;REUILLY-DIDEROT;71654;JOVS;14H-15H;7.19
100;110;734;REUILLY-DIDEROT;71654;JOVS;17H-18H;10.96
100;110;734;REUILLY-DIDEROT;71654;JOVS;1H-2H;0.03
100;110;734;REUILLY-DIDEROT;71654;JOVS;20H-21H;1.9
100;110;734;REUILLY-DIDEROT;71654;JOVS;22H-23H;0.52
100;110;734;REUILLY-DIDEROT;71654;JOVS;23H-0H;0.24
100;110;734;REUILLY-DIDEROT;71654;JOVS;2H-3H;0.0
100;110;734;REUILLY-DIDEROT;71654;JOVS;6H-7H;2.44
100;110;734;REUILLY-DIDEROT;71654;JOVS;8H-9H;10.21
100;110;734;REUILLY-DIDEROT;71654;SAHV;12H-13H;7.89
100;110;734;REUILLY-DIDEROT;71654;SAHV;18H-19H;7.26
100;110;734;REUILLY-DIDEROT;71654;SAHV;6H-7H;1.28
100;110;734;REUILLY-DIDEROT;71654;SAVS;0H-1H;0.16
100;110;734;REUILLY-DIDEROT;71654;SAVS;11H-12H;7.44
100;110;734;REUILLY-DIDEROT;71654;SAVS;13H-14H;9.03
100;110;734;REUILLY-DIDEROT;71654;SAVS;17H-18H;10.4
100;110;734;REUILLY-DIDEROT;71654;SAVS;20H-21H;1.81
100;110;734;REUILLY-DIDEROT;71654;SAVS;21H-22H;1.39
100;110;734;REUILLY-DIDEROT;71654;SAVS;22H-23H;0.54
100;110;734;REUILLY-DIDEROT;71654;SAVS;5H-6H;0.47
100;110;736;RICHARD LENOIR;73648;DIJFP;22H-23H;1.14
100;110;736;RICHARD LENOIR;73648;DIJFP;23H-0H;0.66
100;110;736;RICHARD LENOIR;73648;DIJFP;2H-3H;0.0
100;110;736;RICHARD LENOIR;73648;JOHV;15H-16H;6.05
100;110;736;RICHARD LENOIR;73648;JOHV;18H-19H;10.8
100;110;736;RICHARD LENOIR;73648;JOHV;21H-22H;1.84
100;110;736;RICHARD LENOIR;73648;JOHV;23H-0H;0.56
100;110;736;RICHARD LENOIR;73648;JOHV;2H-3H;0.01
100;110;736;RICHARD LENOIR;73648;JOHV;6H-7H;1.51
100;110;736;RICHARD LENOIR;73648;JOHV;7H-8H;5.66
100;110;736;RICHARD LENOIR;73648;JOVS;0H-1H;0.12
100;110;736;RICHARD LENOIR;73648;JOVS;11H-12H;4.65
100;110;736;RICHARD LENOIR;73648;JOVS;14H-15H;5.35
100;110;736;RICHARD LENOIR;73648;JOVS;15H-16H;6.81
100;110;736;RICHARD LENOIR;73648;JOVS;7H-8H;4.69
100;110;736;RICHARD LENOIR;73648;SAHV;11H-12H;6.78
100;110;736;RICHARD LENOIR;73648;SAHV;15H-16H;9.38
100;110;736;RICHARD LENOIR;73648;SAHV;1H-2H;0.16
100;110;736;RICHARD LENOIR;73648;SAHV;22H-23H;1.38
100;110;736;RICHARD LENOIR;73648;SAHV;5H-6H;0.36
100;110;736;RICHARD LENOIR;73648;SAHV;7H-8H;2.03
100;110;736;RICHARD LENOIR;73648;SAHV;8H-9H;3.8
100;110;736;RICHARD LENOIR;73648;SAVS;11H-12H;6.79
100;110;736;RICHARD LENOIR;73648;SAVS;17H-18H;11.77
100;110;736;RICHARD LENOIR;73648;SAVS;18H-19H;8.97
100;110;736;RICHARD LENOIR;73648;SAVS;1H-2H;0.16
100;110;736;RICHARD LENOIR;73648;SAVS;20H-21H;1.61
100;110;736;RICHARD LENOIR;73648;SAVS;22H-23H;0.76
100;110;736;RICHARD LENOIR;73648;SAVS;23H-0H;0.52
100;110;736;RICHARD LENOIR;73648;SAVS;6H-7H;1.0
100;110;737;RICHELIEU-DROUOT;71330;DIJFP;2H-3H;0.02
100;110;737;RICHELIEU-DROUOT;71330;DIJFP;5H-6H;0.55
100;110;737;RICHELIEU-DROUOT;71330;DIJFP;7H-8H;1.14
100;110;737;RICHELIEU-DROUOT;71330;JOHV;10H-11H;2.86
100;110;737;RICHELIEU-DROUOT;71330;JOHV;19H-20H;10.35
100;110;737;RICHELIEU-DROUOT;71330;JOHV;20H-21H;4.07
100;110;737;RICHELIEU-DROUOT;71330;JOHV;23H-0H;0.98
100;110;737;RICHELIEU-DROUOT;71330;JOHV;3H-4H;0.0
100;110;737;RICHELIEU-DROUOT;71330;JOHV;5H-6H;0.21
100;110;737;RICHELIEU-DROUOT;71330;JOHV;6H-7H;0.56
100;110;737;RICHELIEU-DROUOT;71330;JOVS;15H-16H;7.0
100;110;737;RICHELIEU-DROUOT;71330;JOVS;18H-19H;16.47
100;110;737;RICHELIEU-DROUOT;71330;JOVS;19H-20H;9.35
100;110;737;RICHELIEU-DROUOT;71330;JOVS;20H-21H;3.16
100;110;737;RICHELIEU-DROUOT;71330;JOVS;21H-22H;1.06
100;110;737;RICHELIEU-DROUOT;71330;SAHV;15H-16H;10.26
100;110;737;RICHELIEU-DROUOT;71330;SAHV;17H-18H;12.01
100;110;737;RICHELIEU-DROUOT;71330;SAHV;23H-0H;1.41
100;110;737;RICHELIEU-DROUOT;71330;SAHV;7H-8H;1.33
100;110;737;RICHELIEU-DROUOT;71330;SAHV;9H-10H;3.54
100;110;737;RICHELIEU-DROUOT;71330;SAVS;16H-17H;12.91
100;110;737;RICHELIEU-DROUOT;71330;SAVS;23H-0H;0.44
100;110;737;RICHELIEU-DROUOT;71330;SAVS;5H-6H;0.4
100;110;737;RICHELIEU-DROUOT;71330;SAVS;9H-10H;3.62
100;110;739;RIQUET;71977;DIJFP;13H-14H;8.44
100;110;739;RIQUET;71977;DIJFP;22H-23H;1.21
100;110;739;RIQUET;71977;DIJFP;4H-5H;0.01
100;110;739;RIQUET;71977;DIJFP;5H-6H;0.85
100;110;739;RIQUET;71977;JOHV;16H-17H;7.79
100;110;739;RIQUET;71977;JOHV;19H-20H;3.64
100;110;739;RIQUET;71977;JOHV;1H-2H;0.05
100;110;739;RIQUET;71977;JOHV;20H-21H;1.84
100;110;739;RIQUET;71977;JOHV;21H-22H;1.18
100;110;739;RIQUET;71977;JOHV;2H-3H;0.01
100;110;739;RIQUET;71977;JOHV;5H-6H;1.77
100;110;739;RIQUET;71977;JOHV;6H-7H;3.68
100;110;739;RIQUET;71977;JOHV;8H-9H;12.38
100;110;739;RIQUET;71977;JOVS;1H-2H;0.04
100;110;739;RIQUET;71977;JOVS;23H-0H;0.31
100;110;739;RIQUET;71977;JOVS;4H-5H;0.02
100;110;739;RIQUET;71977;JOVS;7H-8H;6.84
100;110;739;RIQUET;71977;SAHV;12H-13H;7.65
100;110;739;RIQUET;71977;SAHV;13H-14H;8.52
100;110;739;RIQUET;71977;SAHV;17H-18H;8.95
100;110;739;RIQUET;71977;SAVS;13H-14H;8.93
100;110;739;RIQUET;71977;SAVS;1H-2H;0.05
100;110;739;RIQUET;71977;SAVS;23H-0H;0.36
100;110;74;BILLANCOURT;71034;DIJFP;0H-1H;0.21
100;110;74;BILLANCOURT;71034;DIJFP;14H-15H;9.55
100;110;74;BILLANCOURT;71034;DIJFP;16H-17H;8.59
100;110;74;BILLANCOURT;71034;DIJFP;23H-0H;0.8
100;110;74;BILLANCOURT;71034;DIJFP;9H-10H;4.5
100;110;74;BILLANCOURT;71034;JOHV;0H-1H;0.11
100;110;74;BILLANCOURT;71034;JOHV;12H-13H;4.8
100;110;74;BILLANCOURT;71034;JOHV;16H-17H;7.82
100;110;74;BILLANCOURT;71034;JOHV;17H-18H;11.91
100;110;74;BILLANCOURT;71034;JOHV;18H-19H;11.65
100;110;74;BILLANCOURT;71034;JOHV;23H-0H;0.41
100;110;74;BILLANCOURT;71034;JOHV;2H-3H;0.0
100;110;74;BILLANCOURT;71034;JOHV;8H-9H;13.07
100;110;74;BILLANCOURT;71034;JOVS;0H-1H;0.09
100;110;74;BILLANCOURT;71034;JOVS;13H-14H;5.19
100;110;74;BILLANCOURT;71034;JOVS;16H-17H;8.37
100;110;74;BILLANCOURT;71034;JOVS;18H-19H;11.69
100;110;74;BILLANCOURT;71034;JOVS;20H-21H;2.3
100;110;74;BILLANCOURT;71034;JOVS;22H-23H;1.02
100;110;74;BILLANCOURT;71034;JOVS;6H-7H;2.2
100;110;74;BILLANCOURT;71034;JOVS;9H-10H;6.98
100;110;74;BILLANCOURT;71034;SAHV;11H-12H;7.95
100;110;74;BILLANCOURT;71034;SAHV;23H-0H;0.66
100;110;74;BILLANCOURT;71034;SAHV;5H-6H;0.82
100;110;74;BILLANCOURT;71034;SAHV;7H-8H;3.92
100;110;74;BILLANCOURT;71034;SAHV;9H-10H;6.23
100;110;74;BILLANCOURT;71034;SAVS;16H-17H;9.73
100;110;74;BILLANCOURT;71034;SAVS;19H-20H;3.59
100;110;74;BILLANCOURT;71034;SAVS;22H-23H;1.61
100;110;74;BILLANCOURT;71034;SAVS;5H-6H;0.93
100;110;741;ROBESPIERRE;71725;DIJFP;0H-1H;0.25
100;110;741;ROBESPIERRE;71725;DIJFP;11H-12H;7.46
100;110;741;ROBESPIERRE;71725;DIJFP;16H-17H;9.69
100;110;741;ROBESPIERRE;71725;DIJFP;19H-20H;4.95
100;110;741;ROBESPIERRE;71725;DIJFP;7H-8H;1.87
100;110;741;ROBESPIERRE;71725;DIJFP;9H-10H;3.89
100;110;741;ROBESPIERRE;71725;JOHV;11H-12H;4.6
100;110;741;ROBESPIERRE;71725;JOHV;15H-16H;6.69
100;110;741;ROBESPIERRE;71725;JOHV;16H-17H;9.3
100;110;741;ROBESPIERRE;71725;JOHV;4H-5H;0.01
100;110;741;ROBESPIERRE;71725;JOVS;14H-15H;6.61
100;110;741;ROBESPIERRE;71725;JOVS;15H-16H;7.2
100;110;741;ROBESPIERRE;71725;JOVS;16H-17H;9.72
100;110;741;ROBESPIERRE;71725;JOVS;23H-0H;0.34
100;110;741;ROBESPIERRE;71725;JOVS;5H-6H;1.53
100;110;741;ROBESPIERRE;71725;JOVS;9H-10H;6.37
100;110;741;ROBESPIERRE;71725;SAHV;11H-12H;7.19
100;110;741;ROBESPIERRE;71725;SAHV;21H-22H;1.63
100;110;741;ROBESPIERRE;71725;SAHV;22H-23H;1.61
100;110;741;ROBESPIERRE;71725;SAVS;14H-15H;9.91
100;110;741;ROBESPIERRE;71725;SAVS;21H-22H;1.12
100;110;741;ROBESPIERRE;71725;SAVS;8H-9H;3.3
100;110;746;ROME;71408;DIJFP;23H-0H;0.99
100;110;746;ROME;71408;DIJFP;4H-5H;0.05
100;110;746;ROME;71408;DIJFP;7H-8H;1.57
100;110;746;ROME;71408;JOHV;10H-11H;4.21
100;110;746;ROME;71408;JOHV;12H-13H;6.54
100;110;746;ROME;71408;JOHV;15H-16H;7.19
100;110;746;ROME;71408;JOHV;17H-18H;11.07
100;110;746;ROME;71408;JOHV;20H-21H;2.63
100;110;746;ROME;71408;JOHV;21H-22H;1.63
100;110;746;ROME;71408;JOHV;7H-8H;4.24
100;110;746;ROME;71408;JOHV;8H-9H;9.73
100;110;746;ROME;71408;JOVS;18H-19H;8.75
100;110;746;ROME;71408;JOVS;20H-21H;1.88
100;110;746;ROME;71408;JOVS;21H-22H;1.0
100;110;746;ROME;71408;SAHV;14H-15H;9.19
100;110;746;ROME;71408;SAHV;17H-18H;9.46
100;110;746;ROME;71408;SAHV;20H-21H;2.63
100;110;746;ROME;71408;SAHV;4H-5H;0.01
100;110;746;ROME;71408;SAVS;11H-12H;9.12
100;110;746;ROME;71408;SAVS;19H-20H;3.8
100;110;746;ROME;71408;SAVS;1H-2H;0.02
100;110;746;ROME;71408;SAVS;6H-7H;0.78
100;110;746;ROME;71408;SAVS;7H-8H;1.64
100;110;75;BIR-HAKEIM (GRENELLE);71219;DIJFP;14H-15H;7.9
100;110;75;BIR-HAKEIM (GRENELLE);71219;DIJFP;17H-18H;15.2
100;110;75;BIR-HAKEIM (GRENELLE);71219;DIJFP;20H-21H;2.76
100;110;75;BIR-HAKEIM (GRENELLE);71219;DIJFP;7H-8H;1.22
100;110;75;BIR-HAKEIM (GRENELLE);71219;JOHV;13H-14H;5.56
100;110;75;BIR-HAKEIM (GRENELLE);71219;JOHV;14H-15H;5.31
100;110;75;BIR-HAKEIM (GRENELLE);71219;JOHV;20H-21H;3.06
100;110;75;BIR-HAKEIM (GRENELLE);71219;JOHV;23H-0H;0.89
100;110;75;BIR-HAKEIM (GRENELLE);71219;JOHV;3H-4H;0.0
100;110;75;BIR-HAKEIM (GRENELLE);71219;JOVS;10H-11H;3.39
100;110;75;BIR-HAKEIM (GRENELLE);71219;JOVS;12H-13H;6.27
100;110;75;BIR-HAKEIM (GRENELLE);71219;JOVS;13H-14H;5.94
100;110;75;BIR-HAKEIM (GRENELLE);71219;JOVS;16H-17H;12.34
100;110;75;BIR-HAKEIM (GRENELLE);71219;JOVS;23H-0H;0.38
100;110;75;BIR-HAKEIM (GRENELLE);71219;JOVS;2H-3H;0.01
100;110;75;BIR-HAKEIM (GRENELLE);71219;JOVS;7H-8H;3.19
100;110;75;BIR-HAKEIM (GRENELLE);71219;SAHV;14H-15H;8.35
100;110;75;BIR-HAKEIM (GRENELLE);71219;SAHV;17H-18H;13.46
100;110;75;BIR-HAKEIM (GRENELLE);71219;SAHV;20H-21H;3.2
100;110;75;BIR-HAKEIM (GRENELLE);71219;SAHV;5H-6H;0.26
100;110;75;BIR-HAKEIM (GRENELLE);71219;SAVS;10H-11H;4.46
100;110;75;BIR-HAKEIM (GRENELLE);71219;SAVS;19H-20H;3.42
100;110;75;BIR-HAKEIM (GRENELLE);71219;SAVS;21H-22H;0.53
100;110;751;RUE DE LA POMPE (AVENUE GEORGES MANDEL);71292;DIJFP;20H-21H;2.96
100;110;751;RUE DE LA POMPE (AVENUE GEORGES MANDEL);71292;JOHV;10H-11H;3.88
100;110;751;RUE DE LA POMPE (AVENUE GEORGES MANDEL);71292;JOHV;13H-14H;6.74
100;110;751;RUE DE LA POMPE (AVENUE GEORGES MANDEL);71292;JOHV;16H-17H;10.87
100;110;751;RUE DE LA POMPE (AVENUE GEORGES MANDEL);71292;JOHV;1H-2H;0.03
100;110;751;RUE DE LA POMPE (AVENUE GEORGES MANDEL);71292;JOHV;2H-3H;0.0
100;110;751;RUE DE LA POMPE (AVENUE GEORGES MANDEL);71292;JOHV;3H-4H;0.0
100;110;751;RUE DE LA POMPE (AVENUE GEORGES MANDEL);71292;JOVS;10H-11H;4.54
100;110;751;RUE DE LA POMPE (AVENUE GEORGES MANDEL);71292;JOVS;15H-16H;7.16
100;110;751;RUE DE LA POMPE (AVENUE GEORGES MANDEL);71292;JOVS;20H-21H;2.57
100;110;751;RUE DE LA POMPE (AVENUE GEORGES MANDEL);71292;JOVS;7H-8H;3.71
100;110;751;RUE DE LA POMPE (AVENUE GEORGES MANDEL);71292;JOVS;9H-10H;6.58
100;110;751;RUE DE LA POMPE (AVENUE GEORGES MANDEL);71292;SAHV;15H-16H;7.98
